,Object Number,Object ID,Object Name,Title,Artist Display Name,Object Date,Object Begin Date,Object End Date,X_pca_x,X_pca_y,X_mctsne_x,X_mctsne_y,X_umap_x,X_umap_y,brightness_avg,brightness_rms,brightness_avg_perceived,brightness_rms_perceived,brightness_perceived_avg
97,72.3,11790,Sculpture,California,Hiram Powers,"1850–55, carved 1858",1850,1858,-1.0367423691468467,142.92902127929787,1.666368644649545,-1.3131004537910445,-0.6940334942622616,-1.5133721167625251,128.1792990575089,131.79188141021305,128.7896305475855,132.41636614402725,128.87344966862472
98,1982.443.2,11792,Bust,George Washington,Hiram Powers,"1838–44, carved after 1844",1838,1844,39.4730846020761,240.99983909036598,4.077300641044548,3.937824658884509,-0.5813427209542893,-1.2983422474002966,122.84997587424131,132.25927316790842,123.72573593863945,133.06002259522532,123.76196111464304
99,97.29.3,11797,Painting,The American School,Matthew Pratt,1765,1765,1765,392.1471589683892,-61.47026373403285,-5.14221185463487,21.98365639877142,4.262408921027432,-1.6708612602235149,71.137557684287,87.33235024631624,72.91267116892975,89.46046568135442,73.48350879960378
100,7.79,11865,Sculpture,The Mountain Man,Frederic Remington,"1903, cast by March 1907",1903,1907,33.13063797987315,-126.9890447150855,-10.483270689062342,-4.632258561908058,-1.146003768113959,-0.0761653811071979,116.69082567941324,126.7402977379056,116.95160630233572,126.91697227145266,116.95693354000858
101,80.1.2,11900,Watercolor,"Moonlight on Mount Lafayette, New Hampshire",William Trost Richards,1873,1873,1873,239.80092962870964,69.7357443776882,1.219820354745191,8.905366493788758,0.9406718591357904,-2.455407581288812,91.84325904885232,103.57382473764636,93.0776945555205,104.83833332569681,93.09189980512127
102,1985.353,11999,Sculpture,Diana,Augustus Saint-Gaudens,"1893–94, cast 1894 or after",1893,1894,-138.6578372135186,103.79926045584457,6.272035373748656,-11.971279228794755,-1.7415555341347595,-1.295133976342816,147.45155198763328,150.0413345300561,147.64433291315436,150.30221148831257,147.7872010399604
103,2001.641,12004,Sculpture,Hiawatha,Augustus Saint-Gaudens,"1871–72, carved 1874",1871,1874,-55.16890138595764,124.08448249747006,3.613577346241647,-0.8077447125727609,-0.8353478096232748,-0.9033151649735646,136.1663272072755,141.44359475881123,137.06557751156586,142.34510689839297,137.1151930656359
104,17.104,12012,Sculpture,Mrs. Schuyler Van Rensselaer (Mariana Griswold),Augustus Saint-Gaudens,"1888, cast 1890",1888,1890,-64.563554692773,-243.5829240302205,13.052118655787547,-4.717130131468206,-2.6671561239357153,-1.6287044646002138,127.42790735136752,140.76896904252604,127.32867036928803,141.3335386044745,128.17634250053663
105,39.65.53,12015,Sculpture,The Puritan,Augustus Saint-Gaudens,"1883–86, cast 1899 or after",1883,1899,-122.92513860634655,-261.52088657929244,13.403574255838224,-6.406637354478518,-2.9564174350585875,-1.197767714872531,138.66040718815324,153.3506731412336,139.61087978524444,153.95065413131715,139.79226805037317
106,17.90.1,12019,Sculpture,Victory,Augustus Saint-Gaudens,"1892–1903; this cast, 1914 or after (by 1916)",1892,1903,-329.766985844885,-117.99104028612611,13.996800980795381,-16.55863591279328,-5.110936170693466,-1.7279528986029298,170.70041456602314,178.80028563089667,171.19037370659544,179.5658650342122,171.8738373705376
107,16.53,12127,Painting,Madame X (Madame Pierre Gautreau),John Singer Sargent,1883–84,1883,1884,496.4455187356414,-56.76191997062558,-5.649529513081208,24.55728074923188,5.14855409869307,-1.4570214927714968,51.353904802527225,61.51662292609878,52.19832054651924,62.419442344940244,52.45949469766663
108,15.142.2,12138,Watercolor,Mountain Stream,John Singer Sargent,ca. 1912–14,1912,1914,-16.884792189283797,110.33139592521188,2.5086723185030264,-0.7665835000419055,-0.9065990830707374,-1.2377003396009914,129.52189597508936,138.37147915593437,130.35699843095136,139.3925989609003,130.6636432199146
109,1995.378,12388,Watercolor,A Basket of Clams,Winslow Homer,1873,1873,1873,-341.59640416552395,13.524688762955638,2.1802787562453405,-16.470901334468472,-4.56721190208759,-3.7357300423886346,177.42812503361407,185.88472554707982,178.20653695656316,186.73453688287768,178.31205764078723
110,62.79.1,12600,Painting,Francis Brinley,John Smibert,1729,1729,1729,501.19886643349696,7.067028213366051,-8.182072220473287,21.971605870613597,4.734019234010935,-1.8320783070952393,56.867578205687266,66.70115073553346,59.21091542286706,69.40559903651967,59.94381998445855
111,62.79.2,12602,Painting,Mrs. Francis Brinley and Her Son Francis,John Smibert,1729,1729,1729,477.37352128413903,87.85186527149595,-3.5798854369838398,24.44741186528628,5.077460426141695,-1.0119303217264461,58.41496277715772,75.15887769448014,59.19393028024416,76.05162119395038,59.492706825906666
112,46.192.4,12613,Watercolor,Allan Melville,John Rubens Smith,1810,1810,1810,281.0197285888024,-86.69276500779911,-6.9088617296147,14.741267974818413,2.7230436752627356,-2.1727020824940273,86.07742788174717,97.48583109945275,87.25363214120681,98.8972495974717,87.42985698340645
113,88.5a–d,12649,Sculpture,Cleopatra,William Wetmore Story,"1858, carved 1869",1858,1869,-25.401041347603186,130.90065698620973,1.080412509798816,-2.4629474739725836,-0.9450825266020493,-1.8318589790883324,131.49430850036012,139.07637008292454,131.76372083558226,139.45599530133248,131.82465566659
114,1977.243,12667,Painting,Horatio Gates,Gilbert Stuart,ca. 1793–94,1790,1794,522.5709691150079,44.4517714746569,-3.2467102304578055,25.891086122998527,5.306087936854282,-0.9707875596527674,50.76044106276404,67.60363321775334,52.22510159748735,68.93614128080478,53.00700184392796
115,14.126.1,12702,Painting,Queen Victoria,Thomas Sully,1838,1838,1838,-45.898634440785294,-43.578456533502965,-1.4759390389919254,-6.028538087297151,-2.002212627522433,-3.8060438355534294,135.26416079502422,147.51186735258284,136.81810333612015,149.11723832838848,137.06936525982513
116,1976.332,12828,Painting,The Sortie Made by the Garrison of Gibraltar,John Trumbull,1789,1789,1789,434.0962051364408,-85.0207774303575,-8.289013312525318,23.326975728443774,4.720593142736551,-1.6219844924357159,63.505743783626585,75.5912655455305,65.34209025018814,77.94762990860418,65.7030200307204
117,52.184,13052,Painting,Panoramic View of the Palace and Gardens of Versailles,John Vanderlyn,1818–19,1818,1819,599.6292404822445,70.06875311410013,-3.347220530627574,27.035564764110003,5.596429009854757,-1.1160538267090754,37.9509921875,72.429461050908,38.681735060136134,73.39867644482129,38.901124023339605
118,1979.394,13134,Sculpture,The Freedman,John Quincy Adams Ward,"1863, cast 1891",1863,1891,-269.08657103141354,-91.258548996084,9.922222373120125,-15.7614591377581,-3.9819122224778063,-2.2015379573884895,160.53496185665466,169.86793733064127,160.825246537999,170.14820072718194,160.87664028848852
119,1973.257,13137,Sculpture,The Indian Hunter,John Quincy Adams Ward,"1860, cast before 1910",1860,1909,-4.105408222502894,-153.71007960331576,-14.436216529268957,-4.160269837072384,-0.9222862778031529,0.5039424659164661,122.35664259595512,138.3298382422949,122.89534221063107,138.7722815286868,122.90422230679472
120,13.2,13211,Painting,Arrangement in Flesh Colour and Black: Portrait of Theodore Duret,James McNeill Whistler,1883,1883,1883,150.8944498202413,-89.21218252590714,-4.088855698674801,9.765334534486092,1.6534393934154992,-2.3014453866928046,102.6429611791894,115.58494192177486,103.87145011375615,116.81282309530357,103.99815100164999
121,17.97.5,13215,Drawing,Note in Pink and Brown,James McNeill Whistler,ca. 1880,1880,1880,215.24238333216755,-41.811099349763495,-5.799618046936813,9.077886643865076,2.0435673651027275,-2.4506729890061063,96.4101913144686,99.33458955636094,97.62233061382769,100.54285359001688,97.69450308999272
122,21.115.4,13315,Painting,The Trout Pool,Worthington Whittredge,1870,1870,1870,446.9728890563942,15.192373455121174,-7.492894413820513,20.873723205848343,4.4824511929601165,-1.8788370167366446,64.44589209074188,68.96579524336661,66.34715140225397,71.18560528293091,66.48276129941449
123,1993.75,13471,Armchair,Armchair,A. H. Davenport|Francis H. Bacon,1886–88,1886,1888,-498.4249166097332,-159.78117967345946,1.410035666423129,-23.873861454314998,-5.269281671207926,-2.435097623302924,192.59490516405924,205.8127053756229,192.96930058239553,206.27142435510177,193.09310700122654
124,38.59,13606,Coverlet,Phebe Warner Coverlet,Sarah Furman Warner Williams,ca. 1803,1800,1806,-147.3233524485938,64.50782260575205,-0.4459095405445484,-8.141510990928275,-2.513999425262602,-3.851813087385568,151.22559839585702,159.3214191498167,151.7491955015296,160.0484920723697,152.08409029754668
125,1989.66,13647,Quilt,"Quilt Top, Crazy pattern",,ca. 1885,1882,1888,9.040445950199555,-19.984973560604885,-3.9496140002037663,-1.0989266700517084,-0.9229895071848601,-3.4258098083575867,124.45960896518837,137.0304609427997,124.22780092593496,137.76057242639962,125.5850228872924
126,48.81,13763,Memorial painting,Memorial painting,Sally Miller,1811,1811,1811,-68.98814710945615,70.87076700509412,1.843309504820786,-3.1269801260965244,-0.9995317149784735,-1.9260527431413448,140.3070853237349,148.51356195186435,142.89076687020452,151.35393476411534,143.4386096609485
127,14.26,14049,Sampler,Embroidered Sampler,Patty Coggeshall,ca. 1792,1789,1792,370.55744798903754,89.76918073731115,-11.580229802518991,21.58769329148431,4.049400642018169,-2.3057567881912298,76.25534529368394,101.29258647441743,77.80674472443512,103.15216128439027,78.19798870096584
128,1984.331.13,14092,Sampler,Embroidered sampler,Rebekah S. Munro,ca. 1791,1788,1791,265.7031781084685,48.58708421341487,-6.306826838521532,12.124887721631055,2.342489025607827,-2.1963005871229067,95.47219999515046,100.6707102331087,98.53408132846482,103.8192488226778,98.75097554120057
129,1991.145,14282,Library table,Library Table,William Lightfoot Price|Rose Valley,1904,1904,1904,-200.2963405801013,-209.96298688314135,13.046286067645838,0.8489917655807993,-2.3069322851723606,-1.2177443303347022,151.61006860371268,166.26932255959997,151.63514530901247,166.4581526514374,152.01125710395564
130,1991.311.1,14336,Linen press,Linen Press,Byrdcliffe Arts and Crafts Colony,ca. 1904,1901,1904,-240.2346483643292,-206.3671179538582,13.820230236598759,-1.5417983370072124,-2.510775831673753,-1.8213134993386304,162.8068669527897,170.2707707490646,163.99331675016106,171.68071845216988,164.82330300797125
131,1992.43,14380,Screen,Screen,Lockwood de Forest,ca. 1881–90,1881,1890,-47.47649870058223,-225.2403396685518,12.412744913537676,0.8564588165121321,-2.1168314568296402,-1.3960460970659605,130.66921671614523,146.382778232619,130.8753984212381,146.8953085053185,131.70836825494183
132,1992.8,14430,Chair,Chair,Herter Brothers,1877–79,1877,1879,-425.1667682789024,-35.836135245730325,7.434646240014666,-18.99537673800142,-5.186719740304012,-3.029340849183955,185.14046937305673,195.140771172293,185.19918232356557,195.20832346451564,185.2864524856395
133,1992.128,14472,Painting,The Contest for the Bouquet: The Family of Robert Gordon in Their New York Dining-Room,Seymour Joseph Guy,1866,1866,1866,396.94381310543815,-71.9215543018451,-6.456236989914139,20.580180724316936,4.105345760281864,-1.7688140994119095,68.86169181780424,79.36953051715446,70.09246400154602,80.86905823358883,70.39957399284289
134,1992.269,14488,Settee,Settee,George Jakob Hunzinger,ca. 1876–85,1873,1885,-121.19875794869961,-11.274651988930497,5.85456990349781,-5.0493973661395195,-1.9412525894505082,-0.6647165451444812,143.21952085616502,157.38453080436875,143.50281297995653,157.66240740127859,143.5575190863005
135,1992.23,14494,Pitcher,Pitcher,American Pottery Manufacturing Company,1833–50,1833,1833,45.48914583682262,-84.60080699209473,-9.677300090156534,-1.1539477672559098,-0.7480447665378441,-0.47593876224835263,116.3942328042328,126.15089757681325,116.67287347507516,126.64164354395828,117.07121806734301
136,1994.567,14930,Painting,"Celia Thaxter's Garden, Isles of Shoals, Maine",Childe Hassam,1890,1890,1890,-35.267630866328176,75.45247936971097,1.1840760851245258,-0.31421507546088195,-0.7612765626392016,-2.110898911836129,132.4046265164779,137.6280888591788,133.37700218884422,139.3535331674537,134.26790687015392
137,1993.324,14931,Painting,A Rose,Thomas Anshutz,1907,1907,1907,391.78277026315425,104.34707949354488,-0.5072482337997276,17.800503325477894,3.6284374062860674,-0.96383286933103,69.90100183588858,87.63984765259562,70.67239354260153,90.04863153840662,71.95776834075909
138,1995.13,14972,Decanter,Decanter,"Bakewell, Page & Bakewell",ca. 1826–35,1826,1835,-232.7117540413404,24.422209410703687,7.2505615035000615,-12.228235456774996,-3.750085193123961,-2.171946635526882,157.83653626574386,160.26364376833496,158.3400023262043,160.74515654099386,158.34314426455558
139,1995.377.1,15387,Card table,Card table,Charles-Honoré Lannuier,1817,1817,1817,-278.2566814513097,-58.35581678415598,5.074755203762697,-11.917531553248182,-3.659726388211483,-1.6531717627366813,165.50188337227576,176.55147379205937,165.59927765198765,177.2142268728207,166.7158916943097
140,1996.279,15541,Drawing,Hugh Hall,John Singleton Copley,1758,1758,1758,232.6962203191087,177.2521616512998,2.7990289396564347,17.700562789000262,2.659868077548834,-0.7920125816718387,96.4411896732942,111.29235681140437,97.52369300692546,113.04066452884716,98.8147647746558
141,1996.382,15583,Painting,"Surf, Isles of Shoals",Childe Hassam,1913,1913,1913,-172.8468088412172,148.48584797465065,3.6548187006461585,-5.607592628274695,-2.808921930836433,-2.4755486267440245,149.80933439009436,156.0421482773179,152.85539820862328,159.43818139738252,153.57257099454003
142,1996.563,15588,"Painting, miniature",Portrait of a Gentleman,Henry Benbridge,ca. 1770,1767,1770,-414.05203331253585,-145.49402466793174,-3.3183558320150213,-22.227169210206174,-4.953108135065598,-0.9148370363827387,181.9862787513376,189.64712699026552,182.17243626960405,189.8509350018878,182.3520235013036
143,1998.365,16255,Painting,Mrs. Hugh Hammersley,John Singer Sargent,1892,1892,1892,372.23023173210254,30.831067110619884,-7.897900629012912,17.526842026088286,3.883983685247853,-1.9997992261479283,70.99580116806032,78.62976086049451,71.62235660141035,79.79921286895556,72.26190331381804
144,1999.176,16571,Drawing,Woman in a Blue Dress,Thomas Wilmer Dewing,ca. 1890–1909,1890,1909,223.69065285127883,14.732862011679208,-4.948950863700119,11.119164425775335,2.0687089609911316,-2.03731360227238,97.3814910726455,98.17550942983165,98.99281382167769,99.8285715862534,99.05249965586913
145,1999.19,16577,Watercolor,Winter Scene in Moonlight,Henry Farrer,1869,1869,1869,-72.62314569960083,40.256809049057026,-6.396721588035959,-4.937260745444417,-1.1364815134324773,-0.9052168515524139,131.2172192749779,138.6707004494099,133.33877407073177,141.00330354641494,134.0009584201508
146,1999.18,16578,Bust,Venezia,Larkin Goldsmith Mead,ca. 1865–66,1865,1866,356.0607591108882,240.4448474887597,1.925905316063261,19.332940608972265,3.012637102258001,-0.5551902542806953,79.18415814242483,100.12070451692784,79.3778576193969,100.43728705065588,79.38497845994668
147,7.16,16584,Painting,George Washington,Gilbert Stuart,begun 1795,1795,1795,510.0902386328799,47.60167755436142,-2.58624032940983,25.911886360513844,5.263174957586487,-1.0275263003051356,51.993956283786055,72.7163570739498,52.47869556666965,73.25123547838787,52.6529376245542
148,2000.151,16687,Painting,Michael Angelo and Emma Clara Peale,Rembrandt Peale,ca. 1826,1826,1826,412.3546553474563,79.94717172491788,-2.4265939774566387,22.467165227960724,4.589447439468695,-0.7910580039588707,65.76886039640262,82.87039167896481,65.87636729807038,84.28523352322193,67.25235303323421
149,2000.512,16863,Watercolor,"Variations in Violet and Grey—Market Place, Dieppe",James McNeill Whistler,1885,1885,1885,-298.1357646930874,90.55527863871983,2.35566459376467,-16.41140423044148,-4.552710138757848,-3.7522668645045103,173.5451638878363,176.48853031003628,174.52766427821777,177.5227249952936,174.59614268756576
150,2001.402a,16947,Painting,Flight Into Egypt,Henry Ossawa Tanner,1923,1923,1923,249.56625293509094,107.24527878201732,-0.6714104362735962,15.435747414248652,2.4011864756527777,-1.1044613021804737,88.54194042043977,103.26023469478379,89.58566350136604,104.80751776029004,90.73423156927711
151,2001.608.1,17053,Watercolor,Boys in a Dory,Winslow Homer,1873,1873,1873,-187.41743260490531,-80.22920819270378,1.158724655800655,-8.808982077243858,-2.5064100559246953,-3.121381256357785,151.29911995835295,164.8234235506009,152.0422899863752,165.50999423082376,152.16292285877864
